id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,
27499c04-ad43-4330-bbb0-4079955086b9,32,M,660,256,158,9,237,2834.0,1531.26667,712.49167,673.45556,562.5,469.75417,488.27833,419.87417,376.23278,10.78855,6.77711,5.88287,5.05872,4.6309,
3c57ce42-e11c-4a77-aeea-b27ffd2dedd2,42,M,71,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c5245352-be7e-4382-b890-fa3283b1fd09,18,M,474,208,0,0,266,2334.0,1383.93333,515.75833,505.46667,449.11667,437.89583,437.9,329.70167,281.22389,10.98833,5.98822,5.83867,4.39602,3.74965,
4811e192-3975-4a9a-88c5-170bc246988f,50,M,164,63,28,15,58,850.0,627.26667,344.88333,304.03333,280.7,258.12917,258.565,240.91833,234.20111,6.03226,3.59872,3.31494,3.0887,3.00258,
c1376c5c-a2f9-462d-a5f4-6fda6842ea68,25,F,214,18,34,91,71,269.0,236.8,167.35,163.3,122.31667,116.7,112.21833,107.04333,103.61167,3.22432,2.00519,1.83964,1.75481,1.69855,
21c0679e-c980-4b3d-a4af-eec220decdb6,29,M,54,54,0,0,0,1298.0,926.26667,480.39167,457.68333,431.14,389.5375,382.27167,357.4,341.11667,8.69815,5.98806,5.30933,4.96389,4.73773,
58ca145c-818c-412d-b2fc-027c30e71c9e,38,M,183,121,22,10,30,1942.0,782.06667,382.95,374.96667,358.13333,335.75625,314.81167,302.13083,273.99944,6.45476,5.11619,4.49731,4.31615,3.91428,
e95f2424-ef10-4139-9fa1-fbf1c328d38d,58,M,21,21,0,0,0,606.0,434.06667,216.63333,196.55,189.12333,178.82292,177.84333,176.07917,165.41556,4.13243,2.83543,2.66632,2.63987,2.47999,
f50b9dab-22b8-412f-a9bb-d49d48e28a1f,53,M,102,93,9,0,0,951.0,795.4,398.18333,363.72778,335.85667,302.0875,283.99,265.05,249.46889,5.88487,4.41917,3.73671,3.4875,3.28249,
61b648bd-24f7-40ab-9e3a-f09d9199e8c2,18,M,1101,970,0,0,131,2812.0,968.46667,473.1,433.83889,421.55333,417.79792,415.58667,400.93667,395.04,6.40364,4.79038,4.72258,4.5561,4.48909,
40a4f7cf-dc07-4e3a-ad90-5a3545e75961,34,M,400,225,164,3,8,857.0,712.26667,289.74167,260.68889,243.44667,235.8,233.295,230.84833,204.58278,5.1881,3.47781,3.33279,3.29783,2.92261,
1e0a8db8-ed03-4bef-acbc-2c68944a3671,43,M,935,871,18,0,46,1625.0,1001.66667,494.15,471.01667,437.04333,401.12083,394.075,370.57,339.03694,7.78654,5.60312,5.05224,4.7509,4.34663,
b7f70895-ea8c-4b3d-a39c-7f2391ab8c11,33,M,472,472,0,0,0,1307.0,1021.26667,419.01667,392.88889,372.66,301.86458,297.515,289.775,262.81611,9.10548,5.42293,4.32943,4.2168,3.787,
7d917e93-1e2d-4469-8a8f-7d981cd81145,44,M,558,0,0,0,558,1134.0,826.0,395.25833,376.79444,338.31333,324.69583,312.745,295.85417,294.12556,6.68049,4.87187,4.61957,4.31904,4.2938,
4de0f4c4-a031-471e-8601-397f4f005b07,25,M,92,91,0,0,1,1224.0,1000.33333,436.86667,375.82778,342.99,315.48542,308.595,296.8025,272.06444,9.36611,5.61358,4.99406,4.78714,4.52898,
0fd8a222-f76c-4503-a899-4984e4547b79,22,M,69,60,7,2,0,886.0,626.6,362.5,332.83889,322.0,299.32292,295.76167,251.50917,237.275,6.84835,4.91603,4.51545,3.83983,3.62252,
07105ea2-5c35-4a9c-9638-87bfc6915bc3,40,M,401,400,0,0,1,1090.0,1092.2,381.94167,362.25556,347.28,328.95833,321.94167,301.61167,300.70056,5.72,4.341,4.02427,3.77015,3.75876,
848223aa-c618-4f3b-8362-fca0eb93dcee,49,M,80,80,0,0,0,981.0,860.6,446.80833,415.23889,364.89333,340.46875,342.96,319.08042,288.10333,5.88071,4.09993,3.85348,3.58517,3.23712,
b00b3df0-c54d-4b03-b066-578da3c21216,34,M,852,646,162,1,43,891.0,737.33333,373.95,339.83889,316.24333,299.00208,292.18167,248.69708,245.79389,7.99551,5.31055,4.98178,4.27959,4.23418,
80d2c11e-2a8d-4557-afdc-cf5c17f8d66a,-50,M,206,153,35,5,13,854.0,407.0,277.65,271.93333,260.45667,245.26458,230.64167,205.1875,191.74667,4.32055,3.5679,3.15947,2.81079,2.62667,
3ddd3a12-ade0-4a7e-b9bb-dbc524be75f6,-73,M,410,390,2,7,11,1152.0,713.6,406.15833,399.26667,358.85333,355.15417,349.18833,334.65417,304.815,7.19505,5.60708,5.45607,5.22897,4.76273,
671b2fb5-2b81-4fce-8982-cf691a1c0583,40,M,2032,1624,156,0,252,1848.0,1094.6,644.21667,622.44444,579.65333,560.43333,566.12,548.83917,537.20944,8.81495,7.24443,7.07529,6.85932,6.71397,
2838e98a-d06d-4c1d-8fd8-1adc306ab1e3,58,M,175,66,58,45,6,1136.0,741.46667,384.44167,361.11111,313.81333,305.83542,267.12167,243.625,242.31111,6.38311,4.18418,3.56162,3.24833,3.23081,
08856859-c093-4445-9905-a6a6eaebc274,50,M,128,102,4,0,22,662.0,498.53333,289.3,275.07778,263.84333,247.57083,236.66833,226.955,220.26889,3.85708,3.29804,2.95835,2.83694,2.75336,
83edc45e-db7b-43b1-866a-253451058059,47,M,774,735,13,10,16,1334.0,861.1,452.96667,414.71111,388.0,375.89479,376.005,363.20333,311.46389,6.33396,4.85,4.70006,4.54004,3.8933,
7a37c0e6-03bf-488c-90e3-5c95b99c8e6a,36,M,173,0,0,0,173,570.6,452.86427,223.40007,207.98272,199.76228,195.81925,193.11335,187.9862,182.26412,3.8563,2.98153,2.88229,2.80576,2.72036,
74218e39-2779-4787-be90-08ef6a8d2626,32,M,261,94,80,83,4,1542.0,879.6,406.925,402.30556,397.25,350.34792,348.835,344.88333,319.97611,7.31368,5.72409,5.02647,4.96953,4.61063,
809b5bb1-d4f5-4264-b0de-572ee1dda3b9,29,M,579,356,61,1,161,1555.0,633.16667,346.54167,325.63333,306.35333,271.5625,264.355,252.27417,246.11333,6.48588,4.67724,4.03603,3.85159,3.75753,
ac12d248-42d2-47e3-a503-4a38855eec0e,18,M,1007,1005,1,0,1,936.0,651.53333,266.53958,246.5,224.41,205.71042,200.28917,169.91583,160.98528,4.61296,2.77049,2.47271,2.09773,1.98747,
fc0a8287-91c3-4c6b-b81d-1bf979c3ad0d,27,M,102,101,0,0,1,1903.0,588.6,219.225,209.2,193.00667,190.26042,190.55167,176.57583,159.91444,4.20374,3.3277,3.28537,3.04441,2.75715,
3b4e6ca7-ba55-41ce-b3a5-c212e3e1216e,37,M,698,200,0,0,498,1267.0,1036.86667,501.86667,424.32222,380.58667,352.7,353.12,306.8468,301.15605,10.20129,5.76646,5.27045,4.5798,4.49487,
f5d42b9c-6d49-45bd-a1a7-fb9ae9f8d2ce,18,M,75,75,0,0,0,599.0,445.73333,215.61667,188.79444,174.30333,169.0,164.97,163.26833,157.25056,4.30085,2.95429,2.7961,2.76726,2.66526,
fa493e72-7ba4-4d2c-97a9-e053e32d28ed,16,M,218,217,0,0,1,1608.0,909.86667,489.825,429.26667,416.48,381.375,370.11833,324.5075,286.44222,9.28704,6.61079,5.87489,5.15091,4.5467,
3d6bbe6a-64c6-4119-9b00-ed0dca52cabb,45,M,430,429,0,0,1,2271.0,953.46667,422.825,390.96111,363.49,343.31458,337.60167,312.025,295.79111,6.8284,5.11958,4.75495,4.39472,4.16607,
d2eab5f4-4bac-4822-a59e-71d6b30f19e1,-53,M,808,406,265,126,11,958.0,760.06667,382.8,367.12222,345.75,326.54167,306.87833,278.47125,263.85028,6.70971,4.88347,4.17514,3.96267,3.66459,
71574f85-9634-49fa-afdc-858a0acc4104,33,M,263,242,0,0,21,1824.0,1040.33333,478.16667,426.26667,401.51667,355.05937,349.52917,320.9925,315.22333,8.13453,5.53816,4.892,4.64533,4.51609,
3d296088-fb88-49c8-886e-3c020c5bba60,57,M,3228,2079,1102,1,46,2856.0,1515.06667,560.41667,532.82222,494.19333,423.42083,408.73333,357.26833,325.56111,9.98947,6.64328,5.49447,4.80264,4.39253,
f2efbc14-fd5a-45c6-9158-a25914f08203,41,M,1606,1531,0,0,75,1202.66667,1278.96774,511.71784,481.04709,457.69717,434.39334,428.73938,412.01083,407.81283,9.66276,6.47379,6.06421,5.82759,5.76822,
1c6d880e-5ca4-4618-a902-c772de3f4b8a,29,M,213,213,0,0,0,879.0,732.73333,381.34167,366.52778,276.93,270.81875,267.86833,242.33,219.52889,6.8417,4.47364,4.36111,3.90615,3.52566,
e3abcb9d-f0cb-4afd-8604-131185d589e4,38,F,26,9,16,1,0,767.977,673.09833,297.23662,286.49939,255.60218,243.56896,232.61718,228.92708,163.55842,6.94964,4.82268,4.389,4.31938,3.08601,
a9f9b4d2-6cf8-4e85-8e6f-9d177ae7eaa2,47,M,737,476,0,0,261,1120.0,738.8,374.11667,351.78333,330.07,311.96042,306.78667,282.12333,275.03722,7.22177,5.32371,4.94817,4.55038,4.43608,
3b8dac22-909c-47c5-a8d2-b9a0d9f04ab4,44,M,195,48,60,0,87,832.0,591.53333,372.36667,360.22222,328.59,323.95,323.73167,321.51417,300.04111,5.43806,4.44041,4.37475,4.34479,4.05461,
492ad1eb-f2a5-404a-b096-81a59d76a167,42,M,397,397,0,0,0,1724.0,1540.66667,543.03333,540.47778,512.35333,463.70833,432.36667,367.48417,354.49222,8.31614,5.79254,4.88823,4.15469,4.0078,
2ebc0824-d493-4243-8bb5-dd76ff1dd77c,35,M,2050,640,1375,35,0,1164.0,958.0,467.62917,437.07778,390.10833,364.01146,347.76667,326.65333,299.45111,8.9153,5.32935,4.75091,4.46248,4.09086,
060e8ebe-06f0-4f3c-b85f-7a83c2b2e935,-51,M,252,33,0,0,219,1200.0,921.2,365.75,373.86667,339.177,325.66875,312.2928,293.52225,260.75667,7.39557,4.73711,4.32063,4.09947,3.64944,
88f4c0ac-0395-43fc-ba56-d2031775788f,36,M,144,67,0,0,77,1048.0,791.2,332.59167,304.51667,290.1,269.225,255.19833,239.27083,220.98278,5.53162,3.68623,3.24274,2.98361,2.75557,
03a7c383-5d38-48fa-8bbf-796e14854864,-62,M,350,346,3,0,1,1234.0,870.4,455.48333,373.12778,347.09833,297.60938,298.84583,269.36042,253.36889,41.18958,25.4275,23.99271,21.71037,21.83049,
53904ea8-c661-46ac-8e4b-69fb09b8e289,31,M,281,235,2,1,43,1290.0,1029.46667,495.48877,448.60067,334.99878,284.00628,265.39167,243.76788,230.08893,8.39812,4.68818,3.77943,3.41144,3.22001,
6af387dd-d87f-45ff-ab39-721ca7cbb288,-48,M,543,349,0,0,194,1448.0,917.68704,612.87842,599.47622,560.89509,515.74545,428.45044,338.9542,305.27181,7.44826,6.41023,4.89658,3.87376,3.5227,
ce2409cf-b614-4b40-be77-b7778391a685,41,M,167,109,0,0,58,2375.0,1940.46667,764.89586,513.64168,472.39333,335.50208,279.79167,226.14083,223.36639,21.01705,7.26759,4.30449,3.38645,3.33383,
ca211d5e-096c-4dfb-bd4f-d394055b9198,36,M,607,318,158,122,9,1080.0,872.93333,447.38333,431.42222,413.04,381.12917,367.76167,340.20708,316.42722,6.28255,4.47126,3.96705,3.60778,3.41331,
5de849a1-50d6-4967-89f8-324544cb8e76,38,M,492,408,33,25,26,1193.0,839.06667,370.80833,334.0,314.38,289.04167,282.69667,260.86083,241.65611,7.08356,4.13658,3.87256,3.57344,3.31036,
e531364f-41f6-4701-a06c-4ed091ad93e1,-63,M,1418,929,0,0,489,2927.0,1141.13333,2030.78333,2440.65,1577.66,1065.5625,888.22167,2875.12917,1971.14444,20.65761,24.12324,13.58137,43.96222,30.13982,
93eafaf5-e94e-4079-a7cc-c60a734778db,37,M,686,684,0,0,2,862.0,540.8,314.60833,301.05556,296.94667,272.37292,269.28333,255.61083,235.58556,6.01977,5.03299,4.56412,4.33239,3.99298,
6e2fcc8b-0e05-4ab5-8b8c-1ae7105f5388,-66,M,152,152,0,0,0,978.0,738.66667,399.5,360.67222,335.09,324.3,290.53167,267.705,252.40111,7.25294,4.46913,3.87485,3.57041,3.3663,
4e55dff4-fc78-49f3-95bb-6df78b426fb9,18,M,362,330,4,0,28,421.0,372.46667,264.94167,265.98333,256.09667,237.49167,232.08667,231.97,231.93778,4.22507,3.71575,3.42033,3.41861,3.41814,
85d0f1d7-3bf6-4c27-8895-74077bd268d4,48,M,316,310,6,0,0,1804.0,1053.8,414.85833,360.60556,328.97667,309.64167,304.02,279.85833,266.75833,6.8568,4.27242,3.94831,3.69909,3.46439,
dad22d63-bc4b-45a3-8922-80a899e0ee69,-63,M,48,16,0,0,32,1720.0,685.13333,300.65833,294.46111,250.31,236.90417,232.59333,218.23583,211.73,5.62978,4.10344,3.81301,3.57764,3.47098,
64e1024a-02aa-41e1-b5af-0b9e9a30ea24,32,M,124,121,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
c2b16c2e-f96a-4530-9c32-ba8a5a2b9580,53,M,1575,1295,0,0,280,1157.0,802.06667,456.91131,421.94661,386.66122,354.43994,349.04833,331.18,321.73861,7.40252,5.08765,4.3631,4.13975,4.02173,
a5ec7cd5-c4c7-47b1-a08a-141a25c9b8f4,34,M,944,709,0,0,235,927.0,785.4,360.06667,366.26667,322.55333,310.3375,310.51657,286.7,285.08833,7.5455,5.257,4.97623,4.63575,4.5982,
ad44b530-b293-42b1-a318-ab891a3f642b,50,M,312,238,3,0,71,745.919,515.65487,304.64167,273.43889,270.63667,236.67292,227.21819,216.43667,201.46139,5.01088,3.75884,3.15581,3.00606,2.79807,
0aa1e908-524b-4504-841e-0289a11709d3,-67,M,553,548,0,0,5,2711.0,1142.46667,580.99167,504.28889,465.90667,420.08958,417.28333,376.09,364.54056,10.23689,6.21209,5.56378,5.01453,4.86054,
61853aab-16ee-4acb-9e7b-7113ccf9061c,50,M,14,0,14,0,0,778.113,652.7394,321.47624,279.03795,254.11957,222.91986,217.60937,193.73593,188.44991,5.30961,3.00023,2.56918,2.28732,2.22491,
e9f04991-09dd-49e7-bfc1-0ac13a25e309,34,M,647,121,246,107,173,903.0,741.53333,328.54167,282.61111,276.77667,260.39167,259.57667,246.06917,216.86389,5.89574,4.16206,3.90341,3.70029,3.26111,
b035580e-f6ac-43da-bdf1-cdcd94be699a,18,M,536,532,0,0,4,2672.0,566.8,320.63333,306.83889,276.87,260.4625,251.13833,231.43,218.40056,5.198,3.6916,3.34851,3.08573,2.91201,
d52ea5a4-33e5-4948-8440-621ad5a17a69,38,M,267,267,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6a2c6e8d-5671-4011-964c-5c2b8dc80e78,41,M,458,325,56,0,77,1060.0,827.0,398.55,340.15556,329.46333,287.1375,281.60333,275.0125,248.76889,7.86565,4.72074,4.12806,4.05176,3.6423,
ac0d942f-2de4-4509-b305-cbc2df262d75,50,M,887,879,0,0,8,829.0,636.6,349.86667,317.46111,270.51,251.82917,245.22,230.91583,219.55667,5.89376,3.86502,3.50368,3.2993,3.137,
8417b0cd-6f61-4906-b47e-32de3f4d4748,35,M,384,146,152,83,3,1114.0,570.2,422.34583,407.86667,400.86333,391.52083,386.83667,370.32792,361.1125,6.09339,5.55982,5.36528,5.13631,5.0085,
9154b789-9c60-476f-9446-0c25e1f8702e,35,M,104,103,1,0,0,2039.0,827.26667,370.61667,367.53889,364.94,331.81771,329.42,325.98833,302.92889,6.03702,5.25853,4.74671,4.69726,4.36499,
a253a8cc-94ae-4a09-a4a2-0cdf538abc45,65,M,584,519,44,0,21,1713.0,1129.05,569.24952,425.63466,355.22822,314.72708,311.01167,301.4425,263.00889,12.60353,5.63854,5.01632,4.86198,4.18644,
19d03596-2107-449c-aab1-b932f5403995,49,M,9,7,0,0,2,638.683,328.2,202.30833,192.27222,178.85,171.63125,158.51333,146.91083,146.835,2.99232,2.35329,2.0857,1.93304,1.93204,
a0819d65-04c8-4a86-9f90-ace81e49769e,44,M,709,690,2,0,17,1145.0,938.253,573.25299,451.91303,385.82836,349.07687,329.4525,314.33917,294.77667,9.95228,5.28532,4.5573,4.37189,4.03804,
12fcb8e7-f2f4-41ae-ba0c-7a488ae43eba,55,M,391,71,1,0,319,1965.0,780.46667,378.95,356.6,307.35667,293.39167,291.76167,273.23583,268.91667,5.19521,3.53284,3.35358,3.14064,3.091,
7a1d6342-15e2-41c4-832f-fb2699cd6e0c,48,M,2524,2463,0,0,61,1917.0,1396.93333,413.79167,381.28333,353.35,328.92917,324.32333,311.535,303.01889,8.13201,5.60873,5.14799,4.945,4.80982,
4623ae91-fa63-4b25-a91d-e3b4c8190ae7,66,M,1859,1604,0,0,255,728.0,546.0,318.84167,300.08333,292.81667,288.45208,270.94,270.61083,248.90167,5.95943,4.5226,4.30063,4.29541,3.95082,
bdd05185-fb76-42af-8055-9aefa0dd3af6,-58,M,890,690,190,6,4,1234.0,728.93333,284.75833,257.25556,252.00667,244.99583,238.48333,226.27333,213.10556,5.05887,3.27281,3.09719,2.93861,2.7676,
3f42c575-a7ff-4b5c-99dc-5d49de8451b2,50,M,3958,3916,42,0,0,1110.0,952.6,412.675,395.93333,346.06333,329.0125,321.83167,298.2475,275.11833,8.25744,5.08013,4.82665,4.47295,4.12607,
896d6123-27ef-4b70-9b30-4777c94c3c1d,60,M,486,311,167,0,8,989.0,731.26667,466.525,443.29444,415.81333,396.21042,382.12667,379.09667,376.09444,7.13784,5.6191,5.16387,5.12293,5.08236,
764576ae-4758-459a-8a5c-175cdca77478,47,M,497,6,491,0,0,419.0,400.0,333.54167,333.31111,320.08,312.98333,308.87,295.14833,294.175,4.41425,4.22269,4.0748,3.88353,3.87072,
377d2196-2a5f-4091-8c89-d0327aa76dde,27,M,65,38,0,0,27,1067.0,849.4,323.80766,273.21667,260.48416,248.24792,232.04508,213.80792,192.81791,5.54749,3.17664,2.82982,2.60741,2.35144,
f11be07e-0bf2-44a7-9ec7-3f32ec18b305,36,M,955,731,166,52,6,1707.0,1020.2,434.5,387.5,358.24667,333.45,316.37667,297.2525,291.64833,7.84615,5.51149,4.86733,4.57312,4.4869,
5cd22c37-b651-4d39-8d78-7f36f321549b,64,F,729,208,7,0,514,353.0,207.6,152.93333,145.43333,141.34333,138.38542,138.075,131.26417,124.46167,2.88881,2.52079,2.40696,2.28823,2.16964,
b835e58e-84ac-4e76-a390-0e7bde2f9401,38,M,750,747,0,0,3,1032.0,743.0,409.50833,383.97778,355.19333,321.16771,305.30333,291.5325,275.01611,6.42292,4.43992,3.81629,3.61196,3.4377,
18cd3378-04d3-4fd4-abd9-ee2e45e9b57c,48,M,119,55,20,3,41,1000.0,966.73687,692.54354,630.18679,520.9488,470.88728,453.60017,419.07923,337.20122,30375.06,19642.16633,18738.07239,10465.00933,7917.72324,
9ddbd6fa-c1d0-43fe-b552-6c750e247f18,-60,M,62,28,33,1,0,882.0,734.33333,331.2,320.63333,262.75,246.81667,240.8,221.68,218.85833,4.69137,3.16566,2.9012,2.67084,2.63685,
fe3e5159-7095-4837-b132-a195b54443e4,37,M,322,136,0,0,186,1136.0,1030.4,531.50833,483.00556,437.78333,391.12083,355.645,338.44917,316.69556,7.71646,5.40473,4.39068,4.17838,3.90982,
c3e569e0-aaad-4e0e-ac2d-333355e66a32,55,M,573,353,158,56,6,1206.0,933.13333,423.81667,368.45,305.47,282.58958,279.90667,275.06667,253.695,6.3746,3.63655,3.34165,3.31406,3.02018,
6b9528fb-8bb9-435c-a1ae-f124efcbf686,60,M,449,3,0,0,446,802.0,638.73333,390.35833,381.54444,328.03,318.52917,316.09167,312.7325,308.22722,6.71569,4.82397,4.64841,4.59901,4.53275,
4c06e8da-29df-4c9e-bb77-53c26dd83aa8,38,M,415,412,0,0,3,927.0,705.46667,420.525,389.06111,372.63667,354.5625,349.16333,332.58333,284.76111,6.56159,4.93558,4.62468,4.40508,3.77167,
5aaf53a2-ec69-419d-b79f-b896148e1eb7,47,M,1003,774,189,36,4,1137.0,736.8,465.08333,431.98889,376.6,328.85417,320.92833,296.46167,285.14111,6.62305,4.64938,3.96208,3.66002,3.52026,
387dbd6f-fc8f-4c27-88ff-3c67346b1321,33,M,162,104,0,0,58,971.0,728.6,492.98333,378.18889,335.99333,323.97917,312.04667,286.42083,272.34944,8.10305,4.7323,4.39502,4.0341,3.83591,
83195619-f01f-45d0-8d31-1214fff77d1e,35,M,587,249,12,0,326,2252.0,642.46667,281.925,252.61667,233.42333,219.27292,219.82833,214.81583,208.90833,5.59896,3.64724,3.43482,3.3565,3.26419,
04304f8b-8d59-4c75-a1b1-06347a47ff92,47,M,18,16,1,0,1,359.322,338.47873,239.42493,207.25973,191.58441,194.66684,181.41613,130.86167,127.49056,4.08103,2.62444,2.48515,1.8025,1.74645,
7302122a-588c-4d02-9d36-43bad5ac81b2,40,M,55,0,55,0,0,832.0,549.46667,365.01667,337.82222,319.22,317.17083,315.26333,285.40375,274.37694,5.83575,4.62638,4.56903,4.13629,3.97648,
5615235f-69b7-49c8-91d6-652256aa71dd,49,M,692,692,0,0,0,1590.0,1124.26667,616.525,514.47778,489.11667,469.125,461.17,420.0875,397.96944,9.99877,7.24617,6.83215,6.22352,5.89584,
c285ee6f-db81-4f46-b6a0-e68a617a87a0,45,M,128,128,0,0,0,1103.0,853.93333,404.55,374.0,349.7,346.87083,331.82167,326.77417,294.29833,6.02595,3.97386,3.7707,3.71334,3.3443,
eb4c6a66-4412-4cf5-a28a-a8b66ee96315,29,M,197,147,5,0,45,1280.0,893.33333,359.55833,347.43889,338.57,282.77708,277.17,266.5425,260.13722,6.82729,4.23212,3.46463,3.33178,3.25172,
fc32b219-5739-4a72-83f5-66c92625c98a,35,M,62,62,0,0,0,1400.0,987.13333,365.55,341.225,325.615,295.34583,278.43417,266.4125,256.49444,6.99931,4.52243,3.86714,3.70017,3.56242,
5ac9109f-eaf8-4a21-b6ef-f3cffaa383e2,23,M,50,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5992a1bb-8ff8-4b8a-8882-be1391fa5ad6,30,M,8,6,0,0,2,1000.0,649.8162,323.50022,307.18349,260.46432,230.83129,229.9455,196.89042,191.89656,6.56137,3.72092,3.28494,2.81272,2.74138,
28c0ba07-1008-4d57-9b97-445ce68adac4,38,M,323,315,0,0,8,1502.0,782.33333,460.24167,441.0,361.88,343.34583,335.00167,304.475,284.53556,7.63032,5.02611,4.6528,4.22882,3.95188,
fe8b36f0-269a-4ff2-9c6f-969cd1ffa2ee,49,M,1509,1282,199,0,28,1198.0,775.4,323.49167,303.92778,287.22667,277.32917,272.81,261.43667,256.63611,6.13407,4.22392,4.01191,3.84466,3.77406,
d0da0c22-e7a0-4943-be05-a7f8b53d2e47,27,M,275,275,0,0,0,1304.0,906.33333,336.68333,289.83889,262.45667,209.01042,203.81833,199.6575,159.60944,7.67956,3.94672,3.06494,3.00237,2.40014,
f1dc217c-1bc9-42df-acf0-787a532a3cb6,60,M,130,126,0,0,4,1981.0,609.66667,301.125,285.93889,263.90667,238.3125,236.82667,231.95333,226.19056,4.63227,3.38264,3.03554,2.97308,2.89921,
ea20681e-8aa1-4cf7-a61c-aaa35209dcb8,39,M,710,419,151,78,62,981.0,725.8,352.575,331.55,293.80667,286.79792,283.9,266.24917,260.50333,5.70779,3.85573,3.72572,3.49408,3.41868,
8bfe40af-8f5f-4987-ae42-819cd4c7a76f,28,M,714,701,9,0,4,1568.0,1245.86667,637.28333,494.40556,450.97667,418.95417,408.75667,379.5225,354.365,9.53978,5.63721,5.19307,4.89623,4.46526,
929847a3-a794-4107-b900-ed90a864b8e4,-72,M,31,31,0,0,0,1309.0,594.6,250.85,243.28333,226.16,210.65,204.08333,188.09667,189.90278,4.18241,3.14111,2.83449,2.61245,2.63754,
c951a4f7-b06e-4743-8ad0-24271b8f7cd6,-60,M,1069,573,441,0,55,1533.0,916.53333,342.90833,326.86667,294.45958,273.90031,280.58658,257.121,244.10194,6.38378,3.92613,3.74115,3.42828,3.25469,
bee02353-833b-4b11-ac11-2c7b320502f6,57,M,125,57,68,0,0,273.0,265.86667,246.60833,240.58889,238.77,234.71771,234.74583,234.03625,224.44556,4.1121,3.85113,3.78622,3.77478,3.62009,
862eb3fa-a108-40b7-b76b-06393642cbd0,23,M,68,53,0,2,13,1000.0,1000.0,539.60446,457.78517,345.65409,298.22434,271.43809,231.07443,216.86734,13.86646,5.95955,4.67997,3.98404,3.73909,
0571da8b-69a6-41b7-a477-583d3291be0f,45,M,87,87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
aad1daba-01b3-472c-a1b4-e62392e1567d,39,M,1449,1422,10,0,17,1329.0,905.73333,418.26667,376.01111,352.50333,309.59792,308.88333,296.50667,286.07,7.8893,5.26124,4.6102,4.42547,4.2697,
fbfd150e-84bd-4da1-98d7-9994f6dd54e4,55,M,20,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25293811-4664-4637-a9b0-9921e49150c8,57,M,763,352,34,5,372,2498.0,1071.8,728.10833,669.72222,648.59,637.55208,615.82,575.58667,554.72278,9.57243,7.3135,6.94398,6.49031,6.25505,
09c8e31d-26bd-45e4-97f3-a6b1efa23747,69,M,80,0,78,0,2,272.0,252.26667,210.83333,193.61111,193.24333,192.39583,189.24667,186.4425,176.77556,4.10489,3.33178,3.26287,3.21453,3.04785,
c1592c99-8c99-4311-a0e5-68cdcd8793c2,14,M,58,0,0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7ef04ee6-59fd-4592-b52f-e6379a7bfa34,33,M,568,560,0,0,8,1453.0,1067.0,529.9,458.96111,368.15333,354.79167,353.72833,332.35667,314.84778,9.79675,5.21954,5.01503,4.71203,4.4638,
50942c74-3940-4b75-b9da-7351a7ff8baf,55,M,1221,755,0,0,466,1591.0,1167.06667,514.54167,449.76342,419.74667,402.83958,392.96803,371.03833,358.61889,8.15173,4.96154,4.6483,4.4596,4.31032,
153ad31b-3845-4845-bbec-38605b4836c5,36,M,1075,621,2,0,452,1131.0,811.4,445.51667,378.93333,345.81333,331.55208,332.06167,313.32917,292.135,8.55679,5.12316,4.88326,4.70464,4.42629,
2d57e0e2-5120-4721-90e5-2e8a4e2af926,42,M,635,635,0,0,0,961.0,791.06667,414.88333,386.92222,360.24333,351.95208,346.39,303.44583,286.52944,8.10055,5.95444,5.72545,5.01563,4.73602,
69949f77-208f-4371-b47a-982b57bec060,50,M,334,315,0,0,19,868.0,722.6,362.11667,359.88889,346.38333,332.38958,331.06833,325.52833,282.62556,5.37622,4.32693,4.02143,3.95414,3.51612,
be707a96-f6d5-4c92-8f95-ad3e8d1dab24,35,M,441,349,3,1,88,841.0,747.66667,325.45,318.42778,301.50667,279.23333,273.02167,244.06,234.19833,5.44752,4.07441,3.68948,3.29811,3.16484,
7e917086-35a0-4915-8a9e-db3d15b4fa67,35,M,572,427,82,0,63,1831.0,893.0,443.375,390.32222,348.94333,335.74167,313.29667,298.24333,293.38278,7.67174,5.05715,4.54053,4.32237,4.25192,
